أكتوبر	ʔ u k t uː b a r
ورس	w a r s
زنخ	z a n i x a
تفاوض	t a f aː w a dˤ a
خيط	x a j tˤ
تصغير	t a sˤ ɣ iː r
جريب	d͡ʒ a r iː b
حرق	ħ a r r a q a
إبليس	ʔ i b l iː s
قذارة	q a ð aː r a
مثل	m a θ a l
ذوب	ð a w w a b a
مغناطيسية	m i ɣ n a tˤ iː s i j j a
زكام	z u k aː m
اعتل	i ʕ t a l l a
زرزر	z u r z u r
غرفة	ɣ u r f a
زجاجة	z a d͡ʒ aː d͡ʒ a
تقديم	t a q d iː m
موسكو	m o s k oː
مثل	m i θ l i
هدف	h a d a f
صناب	sˤ i n aː b
بطارخ	b a tˤ aː r i x
جاء	d͡ʒ aː ʔ a
فريق	f a r iː q
مالقة	m aː l a q a
بليحاء	b a l iː ħ aː ʔ
دم	d i m m
طالما	tˤ aː l a m aː
سن	s i n n
لكن	l aː k i n
انفرث	i n f a r a θ a
ناردين	n aː r d iː n
جرافة	d͡ʒ a r r aː f a
جنب	d͡ʒ u n i b a
فرند	f i r i n d
سيدا	s iː d aː
تحرش	t u ħ a r r a ʃ a
دينار	d iː n aː r
جرجير	d͡ʒ i r d͡ʒ iː r
سنة	s u n n a
شمالي	ʃ a m aː l i j j
صبر	sˤ a b r
صك	sˤ a k k a
عض	ʕ i dˤ dˤ
ناقض	n aː q a dˤ a
شرد	ʃ a r a d a
عجول	ʕ a d͡ʒ uː l
نوح	n a w ħ
ؤ	ʔ
إمهال	ʔ i m h aː l
رب	r a b b i
تنوب	t a n n uː b
أنطاليا	ʔ a n tˤ aː l i j aː
إما	ʔ i m m aː
زبل	z i b l
كتب	k u t u b
صواع	sˤ i w aː ʕ
فعلا	f i ʕ l a n
بعيد	b a ʕ iː d
هيبة	h a j b a
مستشرق	m u s t a ʃ r i q
أسود	ʔ u s uː d
شاخ	ʃ aː x a
انتظر	i n t a ðˤ a r a
بارز	b aː r a z a
فسا	f a s aː
عبد	ʕ a b a d a
بطؤ	b a tˤ u ʔ a
في	f iː
قوم	q a w m
غائر	ɣ aː ʔ i r
فراسيون	f a r aː s i j uː n
سيرج	s iː r i d͡ʒ
بغلة	b a ɣ l a
قدوم	q a j d uː m
هناك	h u n aː k a
توقف	t a w a q q a f a
صعب	sˤ a ʕ b
سكرجة	s u k r u d͡ʒ a
فتق	f a t q
عتيق	ʕ a t iː q
تزحلق	t a z a ħ l u q
بح	b a ħ ħ a
تصنيف	t a sˤ n iː f
رضيع	r a dˤ iː ʕ
عرقي	ʕ i r q i j j
مبارك	m u b aː r i k
إياك	ʔ i j j aː k a
رئيسي	r a ʔ iː s i j j
غالب	ɣ aː l i b
صاقور	sˤ aː q uː r
قديم	q a d iː m
قسطاس	q u s tˤ aː s
فاوض	f aː w a dˤ a
قيثارة	q iː θ aː r a
تحريضي	t a ħ r iː dˤ i j j
عضلة	ʕ a dˤ a l a
لو	l a w
بلور	b i l l a w r
ساهور	s aː h uː r
البهاما	a l b a h aː m aː
أوروغواي	ʔ uː r uː ɣ u w aː j
برذون	b i r ð a w n
سمن	s a m m a n a
طل	tˤ u l
شيمة	ʃ iː m a
بالوعات	b aː l uː ʕ aː t
شاهدانج	ʃ aː h d aː n a d͡ʒ
علل	ʕ a l l a l a
معقود	m a ʕ q uː d
سمع	s a m ʕ
جامعة	d͡ʒ aː m i ʕ a
اكتسب	i k t a s a b a
سيكران	s a j k a r aː n
صراط	sˤ i r aː tˤ
نوفمبر	n uː f i m b i r
آدمي	ʔ aː d a m i j j
صربيا	sˤ i r b i j aː
عبقري	ʕ a b q a r i j j
مطار	m a tˤ aː r
جدوار	d͡ʒ a d w aː r
قهوة	ɡ h a w a
طباخ	tˤ a b b aː x
أخرس	ʔ a x r a s
أسارون	ʔ a s aː r uː n
عظم	ʕ a ðˤ u m a
طعن	tˤ a ʕ a n a
شاي	ʃ aː j
أكتوبر	ʔ u k t uː b i r
مؤتمر	m u ʔ t a m a r
متنوع	m u t a n a w w i ʕ
هو	h u w a
درياق	d i r j aː q
أرز	ʔ u r u z z
بذرقطونا	b a ð r a q a tˤ uː n aː
أيلول	ʔ a j l uː l
فضي	f i dˤ dˤ i j j
جناح	d͡ʒ a n aː ħ
تجدد	t a d͡ʒ a d d a d a
شلة	ʃ i l l a
صاخب	sˤ aː x i b
شهادة	ʃ a h aː d a
تعفج	t a ʕ a f f a d͡ʒ a
ساج	s aː d͡ʒ
وجيز	w a d͡ʒ iː z
قرطاس	q i r tˤ aː s
تساوى	t a s aː w aː
فقوس	f a q q uː s
صلصال	sˤ a l sˤ aː l
غد	ɣ a d
مذاق	m a ð aː q
قيطون	ɡ aː tˤ uː n
قيراط	q iː r aː tˤ
فرفيري	f i r f iː r i j j
طاح	tˤ aː ħ a
حكومي	ħ u k uː m i j j
تضرر	t a dˤ a r r u r
مساحة	m a s s aː ħ a
قلوي	q i l w i j j
بس	b a s s a
إنما	ʔ i n n a m aː
أعياد	ʔ a ʕ j aː d
مفتش	m u f a t t a ʃ
صيني	sˤ iː n i j j
نظر	n i ðˤ r
نيكاراغوا	n iː k aː r aː ɣ u w aː
إ	ʔ i
ق	q
هويات	h u w i j j aː t
ثقيل	θ a q iː l
تنفس	t a n f u s a
عبوة	ʕ u b u w w a h
مارس	m aː r s
ساط	s aː tˤ a
واعد	w aː ʕ a d a
قبر	ɡ a b u r
قسيس	q i s s iː s
هراوى	h a r aː w aː
كراوية	k a r aː w i j a
أذن	ʔ a ð n
دائخ	d aː ʔ i x
تشنج	t a ʃ a n n u d͡ʒ
أذن	ʔ u ð u n
إنبيق	ʔ i n b iː q
اعتاد	i ʕ t aː d a
رسول	r a s uː l
اختبأ	i x t a b a ʔ
سكن	s a k a n a
طربوش	tˤ a r b uː ʃ
فارغ	f aː r i ɣ
لهجة	l a h d͡ʒ a
قوت	q uː t
جميل	ɡ a m iː l
محلي	m u ħ a l l i
بقية	b a q i j j a
أدار	ʔ a d aː r a
أعل	ʔ a ʕ a l l a
مسطرة	m i s tˤ a r a
شدة	ʃ a d d a
فريسة	f a r iː s a
تعذب	t a ʕ a ð ð a b a
تنامى	t a n aː m aː
ودج	ʔ a w d aː d͡ʒ
مدرك	m u d r i k
سوس	s a w w a s a
برعم	b u r ʕ u m
ولد	w a l a d a
عيد	ʕ iː d
قوض	q a w w a dˤ a
جمل	ɡ æ m ɛ l
ثعبان	t u ʕ b aː n
أحاط	ʔ u ħ aː tˤ a
كتاب	k u t t aː b
أله	ʔ a l l a h a
صغر	sˤ i ɣ a r
ضاحية	dˤ aː ħ i j a
جعفر	d͡ʒ a ʕ f a r
حسنا	ħ a s a n a n
مربى	m u r a b b aː
بارزذ	b aː r z a ð
مونتريال	m uː n t r i j aː l
أربعون	ʔ a r b a ʕ uː n a
زها	z a h aː
انقلاب	i n q i l aː b
إسكتلندي	ʔ i s k u t l a n d i j j
عميق	ʕ a m iː q
تقيأ	t a q a j j a ʔ a
فرث	f a r i θ a
رجل	r i d͡ʒ l
ڤ	v
جمعة	d͡ʒ u m u ʕ a
موضوع	m a w dˤ uː ʕ
نجار	n u d͡ʒ aː r
سنور	s i n n a w r
بعلبك	b ʕ a l b a k
ندوة	n u d u w w a
بكى	b a k aː
شهل	ʃ u h l
استل	i s t a l l a
سمع	s a m m a ʕ a
كراج	ɡ a r aː d͡ʒ
ضرب	dˤ a r u b a
قبر	ɡ u b b a r
قوقع	q a w q a ʕ
تطبب	t a tˤ a b b a b a
سماد	s a m aː d
زود	z a w w a d a
مليار	m i l j aː r
أنا	ʔ a n a
فيديو	v i d i j oː
أشخص	ʔ a ʃ x a sˤ a
خيزران	x a j z u r aː n
سبتمبر	s i b t i m b a r
أسهل	ʔ u s a h h i l a
كراز	k u r r aː z
حبق	ħ a b a q a
كهرباء	k a h r a b aː ʔ
جمعة	d͡ʒ u m a ʕ a
قافلة	q aː f i l a
طوب	tˤ uː b
هذى	h a ð aː
مات	m ō t
حورية	ħ uː r i j j a
معير	m u ʕ iː r
هو	h u w a h
ذبابة	ð u b aː b a
غباوة	ɣ a b aː w a
شبع	ʃ a b i ʕ a
أوركسترا	ʔ o r k e s t r aː
غضب	ɣ a dˤ i b
منام	m a n aː m
منطقي	m a n tˤ i q i j j
شيطاني	ʃ a j tˤ aː n i j j
أمس	ʔ a m s
نسيئة	n a s iː ʔ a
حوراء	ħ a w r aː ʔ
طقس	tˤ a q i sˤ
أشم	ʔ a ʃ a m m
دجاجة	d a d͡ʒ aː d͡ʒ a
استحوذ	i s t a ħ w a ð a
تزدان	t a z d aː n u
أجوف	ʔ a d͡ʒ w a f
طير	tˤ a j r
دب	d a b b
سحلية	s i ħ l i j j a
قرر	ɡ a r r a r
شرطة	ʃ a r tˤ a
فهم	f a h i m a
قد	q a d d a
تنرفز	t a n a r f a z a
ساسم	s aː s a m
وجهة	w i d͡ʒ h a
مغنم	m a ɣ n a m
انبغى	i n b a ɣ aː
بولندا	b oː l a n d aː
تنقض	t a n q a dˤ i
جسامة	d͡ʒ a s aː m a
ها	h aː
أتوبيس	ʔ o t o b iː s
مصراع	m i sˤ r aː ʕ
بليلة	b a l iː l a
قصبة	q a sˤ a b a
زق	z a q q
غضب	ɣ a dˤ i b a
زربطانة	z a r b a tˤ aː n a
وسخ	w a s i x
تنور	t a n a w w a r a
منشفة	m i n ʃ a f a
جحر	d͡ʒ u ħ r
مشهور	m a ʃ h uː r
تدرج	t a d a r r a d͡ʒ a
كيول	k a j j uː l
جلوز	d͡ʒ i l l a w z
قلاووظ	q a l aː w uː ðˤ
ضفدع	dˤ u f d u ʕ
حكومة	ħ u k uː m a
سن	s a n n
ش	ʃ
جهنم	d͡ʒ a h a n n a m
أكيد	ʔ a k iː d
ظ	ðˤ
انقد	i n q a d d a
شوكولاتة	ʃ o k o l aː t a
طلع	tˤ a l i ʕ a
مائدة	m aː ʔ i d a
لهيب	l a h iː b
ألفبائي	ʔ a l i f b aː ʔ i j j
ط	tˤ aː ʔ
نشيد	n a ʃ iː d
جذوع	d͡ʒ u ð uː ʕ
مفلس	m u f l i s
رفأ	r a f a ʔ a
إكاف	ʔ i k aː f
منتصف	m u n t a sˤ a f
تكدس	t u k a d d a s u
سكافة	s i k aː f a
نور	n a w w a r a
عيان	ʕ i j aː n
يورو	j uː r oː
غرب	ɣ a r a b a
آخن	ʔ aː x a n
أحبك	ʔ u ħ i b b u k i
تشخيصي	t a ʃ x iː sˤ i j j
سن	s a n n a
غرين	ɣ a r iː n
خبز	x u b z
تكدس	t u k a d d a s a
قسر	q a s a r a
قلب	q u l l a b
لندني	l a n d a n i j j
رباعيات	r u b aː ʕ i j j aː t
معدوم	m a ʕ d uː m
جدا	d͡ʒ i d d a n
عمان	ʕ u m aː n
دخل	d a x l
شجو	ʃ a d͡ʒ w
سريش	s a r iː ʃ
الإمارات	a l ʔ i m aː r aː t
أفسنتين	ʔ a f s i n t iː n
ممتلكات	m u m t a l a k aː t
متفرغ	m u t a f a r r i ɣ
موظفة	m u w a ðˤ ðˤ a f a
ثقبة	θ u q b a
المكسيك	a l m a k s iː k
جنوب	ɡ a n uː b
سيكران	s a j k u r aː n
وفق	w a f i q a
جنح	d͡ʒ u n ħ
محمدة	m a ħ m a d a
سلامتك	s a l aː m t a k
أتون	ʔ a t t uː n
إيانا	ʔ i j j aː n aː
حلبة	ħ u l b a
بوابة	b a w w aː b a
سربال	s i r b aː l
أرثوذكسي	ʔ u r θ uː ð u k s i j j
قدوم	q a d d uː m
بثرات	b a θ a r aː t
بلغاريا	b a l ɣ aː r i j aː
وجد	w a d͡ʒ d
نساء	n a s aː ʔ
فلاديمير	f l a d iː m i r
رحب	r a ħ b
بردقوش	b a r d a q uː ʃ
ساذج	s aː ð a d͡ʒ
تنفس	t a n a f f u s
طالب	tˤ aː l i b
سجا	s a d͡ʒ aː
رقابة	r a q aː b a
شمسية	ʃ a m s i j j a
فاجأ	f aː d͡ʒ a ʔ a
شاورما	ʃ aː w i r m aː
قرن	q a r n
مكياج	m ɪ k j ɑː d͡ʒ
غلب	ɣ a l a b
وتيرة	w a t iː r a
ليموني	l a j m uː n i j j
ر	r
تحرش	t u ħ a r r a ʃ
تراوح	t a r aː w a ħ a
صمغ	sˤ a m ɣ
عناية	ʕ a n aː j a
قيمة	q iː m a
ثقافي	θ a q aː f i j j
تلفون	t u l f uː n a
بلجيكا	b e l d͡ʒ iː k aː
طبعة	tˤ a b ʕ a
عناب	ʕ u n n aː b
مبرة	m ə b ə rː ə
نتف	n a t a f
استعمار	i s t i ʕ m aː r
جولق	d͡ʒ a w l a q
دهس	d a h s
بشملة	b a ʃ m a l a
شخص	ʃ a x sˤ
شجيع	ʃ a d͡ʒ iː ʕ
ثداء	θ u d d aː ʔ
قرصعنة	q u r sˤ a ʕ a n n a
ملك	m u l l a k
نبات	n a b aː t
مخيط	m i x j a tˤ
زميلات	z a m iː l aː t
مسيح	m a s iː ħ
مؤمن	m u ʔ m a n
مصباح	m i sˤ b aː ħ
تجدد	t a d͡ʒ a d d u d
رحب	r a ħ u b a
قرن	q a r a n a
تنور	t a n n uː r
قرد	q a r d
مغنيسيوم	m a ɣ n iː s i j uː m
جثمان	d͡ʒ u θ m aː n
خيبة	x a j b a
تصميم	t a sˤ m iː m
مسلم	m u s a l l a m
بعر	b a ʕ a r a
طاقم	tˤ aː q i m
قدم	q a d a m a
معدة	m i ʕ d a
دمي	d a m i j a
الأحد	a l ʔ a ħ a d
تقبض	t a q a b b a dˤ a
أسهل	ʔ u s a h h a l u
زق	z a q q a
عميد	ʕ a m iː d
قارب	q aː r i b
زاي	z aː j
فاسد	f aː s i d
مشعاع	m i ʃ ʕ aː ʕ
زيار	z i j aː r
ريح	r iː ħ a
ندبة	n u d b a
أشقر	ʔ a ʃ q a r
أجنبي	ʔ a d͡ʒ n a b i j j
بزق	b a z q
ضمن	dˤ i m n
فلم	f i l m
جربوع	d͡ʒ a r b uː ʕ
عاشوراء	ʕ aː ʃ uː r aː ʔ
إستديو	ʔ i s t i d j oː
قنص	q a n a sˤ a
مضمون	m a dˤ m uː n
ويكي	w iː k iː
محرك	m u ħ a r r i k
فسح	f a s a ħ a
جنك	d͡ʒ a n k
فلنجة	f a l a n d͡ʒ a
مثنان	m i θ n aː n
يوم	j a w m
رجع	r a d͡ʒ ʕ
حسنا	ħ a s s a n n aː
ذرة	d u r a
جورجي	d͡ʒ u r d͡ʒ i j j
سرة	s u r r a
تماسك	t a m aː s a k a
سائمة	s aː ʔ i m a
قراص	q u r r aː sˤ
بنت	b i n t i
عيد	ʕ i j a d
مدة	m a d d a
إيارج	ʔ i j aː r a d͡ʒ
سيادة	s i j aː d a
عصف	ʕ a sˤ a f a
خسئ	x a s i ʔ a
كيلومتر	k iː l o m i t e r
كتاب	k i t aː b
هن	h a n n a
يرقة	j a r a ʔ a
وصاية	w i sˤ aː j a
نضيج	n a dˤ iː d͡ʒ
قرص	q u r sˤ
خوخة	x a w x a
فجور	f u d͡ʒ uː r
سوس	s uː s
بابور	b aː b uː r
شعري	ʃ i ʕ r i j j
أوكرانيا	ʔ u k r aː n i j aː
خجول	x a d͡ʒ uː l
تكلم	t a k a l l u m
غنيمة	ɣ a n iː m a
حق	ħ u q q a
كادس	k aː d i s
قطف	q a tˤ a f a
أممي	ʔ u m a m i j j
تعطى	t u ʕ tˤ aː
أمي	ʔ u m m iː
برتقال	b u r t u q aː l
بوذا	b uː ð aː
جماعة	d͡ʒ a m aː ʕ a
قضم	q a dˤ a m
حمل	ħ a m m a l a
جدد	d͡ʒ a d a d
ضمخ	dˤ a m a x a
آذى	ʔ aː ð aː
بدهي	b a d a h i j j
استوضح	i s t a w dˤ a ħ a
سفينة	s a f iː n a
فرن	f u r n
كاكنج	k aː k a n d͡ʒ
الحارث	a l ħ aː r i θ
مئبر	m i ʔ b a r
غزير	ɣ a z iː r
محطة	m a ħ a tˤ tˤ a
قلم	ɡ a l a m
فص	f a sˤ sˤ
حلبوب	ħ u l b uː b
ساوم	s aː w a m a
أرقان	ʔ a r q aː n
صراخة	sˤ a r r aː x a
حاد	ħ aː d d
فوج	ʔ a f w aː d͡ʒ
الأردن	a l ʔ u r d u n n
عقاقير	ʕ a q aː q iː r
غوشنة	ɣ a w ʃ a n a
و	w ɪ
اعوج	i ʕ w a d͡ʒ d͡ʒ a
ديماس	d a j m aː s
طما	tˤ a m aː
آسفي	ʔ aː s a f iː
حندقوق	ħ a n d a q uː q
مشأمة	m a ʃ ʔ a m a h
خيمة	x a j m a
طوافة	tˤ a w w aː f a
طار	tˤ aː r a
عزيمة	ʕ a z iː m a
قبة	q u b b a
فلسطين	f i l a s tˤ iː n
عندما	ʕ i n d a m aː
أذن	ʔ a ð ð a n a
ولى	w a l l aː
ترمس	t i r m i s
تأثير	t a ʔ θ iː r
كمء	k a m ʔ
لام	l aː m
مختلف	m u x t a l i f
سكنجبين	s i k a n d͡ʒ a b iː n
أسهل	ʔ u s a h h i l u
عنبر	ʕ a n b a r
ضعيف	dˤ a ʕ iː f
علف	ʕ æ l æ f
بليج	b a l l iː d͡ʒ
غباء	ɣ a b aː ʔ
خروف	x a r uː f
فوج	f a w d͡ʒ
مكمل	m u k a m m i l
متجر	m a t d͡ʒ a r
لهى	l a h h aː
مقالة	m a q aː l a
بصق	b a sˤ a q a
الخميس	a l x a m iː s
كرباج	k u r b aː d͡ʒ
هراوات	h i r aː w aː t
خوخ	x a w x
مجسمة	m u d͡ʒ a s s a m a
حيصل	ħ a j sˤ a l
بطاطس	b a tˤ aː tˤ i s
نظام	n i ðˤ aː m
حش	ħ a ʃ ʃ a
شامبو	ʃ aː m b uː
حصوة	ħ a sˤ w a
ذخيرة	ð a x iː r a
مأساة	m a ʔ s aː h
فرقاطة	f u r q aː tˤ a
مستقبلي	m u s t a q b a l i j j
حقد	ħ a q a d a
تمرد	t a m a r r u d
قرش	q a r a ʃ a
كثير	k a θ iː r
براعة	b a r aː ʕ a
لامبالاة	l aː m u b aː l aː h
افترى	i f t a r aː
رجع	r a d͡ʒ d͡ʒ a ʕ a
محقق	m ʊ ħ ɐ q q ɪ q
خطف	x a tˤ f
مولدوفا	m o l d oː f aː
أمس	ʔ a m a s s u
لاحق	l aː ħ a q a
أبدية	ʔ a b a d i j j a
مداخل	m u d aː x a l
مرحلة	m a r ħ a l a
إبريق	ʔ i b r iː ɡ
مناقض	m u n aː q i dˤ
استمسك	i s t a m s a k a
بناية	b i n aː j a
كرى	k a r aː
فطيسة	f a tˤ iː s a
كلب	k a l b
مطعم	m a tˤ ʕ a m
فلان	f l ɑ n
مهاجر	m u h aː d͡ʒ i r
صدم	sˤ a d a m a
سذاجة	s a ð aː d͡ʒ a
أخطبوط	ʔ u x tˤ u b uː tˤ
حرج	ħ a r i d͡ʒ a
لكمة	l a k m a
وردة	w u r d a
سكسكة	s a k s a k a
فتاة	f a t aː h
مطحنة	m i tˤ ħ a n a
حمل	ħ i m l
بارزد	b aː r z a d
خشخاش	x a ʃ x aː ʃ
سياسة	s i j aː s a
عيسى	ʕ iː s aː
ماه	m aː h a
لغة	l ʊ ʁ ə
وابور	w aː b uː r
تعزب	t a ʕ a z z a b a
هجليج	h i d͡ʒ l iː d͡ʒ
فلاديمير	v l a d iː m i r
مجلس	m a d͡ʒ l i s
جيد	d͡ʒ iː d
أورانيوم	ʔ u r aː n j u m
هم	h a m m a
شافانج	ʃ aː f aː n a d͡ʒ
بدنة	b a d a n a
معتزلة	m u ʕ t a z i l a
طبي	tˤ i b b i j j
جربندية	d͡ʒ a r a b a n d i j j a
ناووس	n aː w uː s
ب	b
قبر	ɡ a b i r
طلح	tˤ a l ħ
تكدس	t u k d a s
سمن	s u m n a
رفس	r a f a s a
استضاف	i s t a dˤ aː f a
ضريبة	dˤ a r iː b a
قسم	q a s s a m a
حب	ħ a b b a
حرشف	ħ a r ʃ a f
خرنق	x i r n i q
مصلى	m u sˤ a l l a n
أشار	ʔ a ʃ aː r a
السويد	a s s u w a j d
ترقوة	t a r q u w a
طاعون	tˤ aː ʕ uː n
مزدهر	m ʊ z d æ h ɪ r
ترنج	t u r u n d͡ʒ
خرج	x u r d͡ʒ
ضحك	dˤ a ħ ħ a k a
زجاجة	z u d͡ʒ aː d͡ʒ a
موسيقا	m uː s iː q aː
بعير	b a ʕ iː r
جدوى	d͡ʒ a d w aː
حوار	ħ i w aː r
بحر	b a ħ a r
حبرج	ħ u b r u d͡ʒ
استثمار	i s t i θ m aː r
تواقف	t a w aː q u f
سليل	s a l iː l
شهر	ʃ a h r
معجزات	m u ʕ d͡ʒ i z aː t
مغلوب	m a ɣ l uː b
عطارد	ʕ u tˤ aː r i d
رغف	r u ɣ u f
أمامي	ʔ a m aː m i j j
اكتفاء	i k t i f aː ʔ
شريان	ʃ i r j aː n
معاداة	m u ʕ aː d aː h
ذكر	ð a k a r
بذلة	b i ð l a
ملاكمة	m u l aː k a m a
عكاز	ʕ u k k aː z
عيد	ʕ iː d a
جدد	d͡ʒ u d a d
أين	ʔ a j n
بروناي	b r uː n aː j
حجاب	ħ i ʒ aː b
صوف	sˤ uː f
أكل	ʔ u k u l
أفرغ	ʔ a f r a ɣ a
غرلة	ɣ u r l a
رح	r u ħ
هنغاري	h i n ɣ aː r i j j
الفرات	a l f u r aː t
تبغ	t i b ɣ
صندوق	sˤ a n d uː q
ورى	w ɐ r ə
أريكة	ʔ a r iː k a
براني	b a r r aː n i j j
سرداب	s i r d æː b
جذر	d͡ʒ a ð ð a r a
واجهة	w aː d͡ʒ i h a
حسنا	ħ a s u n n aː
منصب	m a n sˤ i b
عراك	ʕ i r aː k
ملوكية	m u l uː k i j j a
إزميل	ʔ i z m iː l
ملعقة	m i l ʕ a q a
أنتم	ʔ a n t u m
ج	d͡ʒ
ميثاق	m iː θ aː q
إنتاج	ʔ i n t aː d͡ʒ
خرنباش	x a r a n b aː ʃ
تلك	t i l k a
قطران	q a tˤ r aː n
مغن	m u ɣ a n n i n
تحرش	t u ħ a r r i ʃ a
حوجلة	ħ a w d͡ʒ a l a
ربما	r u b b a m aː
باحث	b aː ħ i θ
نصاب	n a sˤ sˤ aː b
فلس	f a l a s a
خبر	x a b b a r a
حادث	ħ aː d a θ a
سليخة	s a l iː x a
كيف	k a j j a f a
هنغاريا	h a n ɣ aː r i j aː
عيني	ʕ a j n i j j
شبعان	ʃ a b ʕ aː n
نحن	n a ħ n u
نشل	n a ʃ l
ث	θ aː ʔ
رد	r i d
مذيع	m u ð iː ʕ
بقي	b i ɡ i
نفوذ	n a f uː ð
بوذية	b uː ð i j j a
مشط	m u ʃ tˤ
سافانا	s aː f aː n aː
كسرة	k a s r a
أجاب	ʔ u d͡ʒ aː b u
أحاط	ʔ u ħ aː tˤ u
قريب	q a r iː b
جراحة	d͡ʒ i r aː ħ a
أوجد	ʔ a w d͡ʒ a d a
بقس	b a q s
مبكر	m u b a k k i r
مكان	m a k aː n
دين	d iː n
بيلادونا	b iː l aː d uː n aː
بضاعة	b i dˤ aː ʕ a
بزق	b a z a q a
نشادر	n u ʃ aː d i r
قهوة	ɡ a h w ɛ
رقبة	r a q a b a
رقم	r a ɡ i m
خبط	x a b tˤ
مصطار	m u sˤ tˤ aː r
ذكر	ð i k r
دشداشة	d i ʃ d aː ʃ a
قرمزي	q i r m i z i j j
تايوان	t aː j w aː n
فسح	f a s ħ
حلقوم	ħ u l q uː m
ملك	m a l k
شوى	ʃ a w aː
باقة	b aː q a
معطف	m i ʕ tˤ a f
شابانك	ʃ aː b aː n a k
حصرم	ħ i sˤ r i m
درجة	d a r a d͡ʒ a
آخرة	ʔ aː x i r a
دين	d iː n a
هود	h a w w a d a
جسماني	d͡ʒ u s m aː n i j j
بحريني	b a ħ r a j n i j j
استنفاد	i s t i n f aː d
ليبيا	l iː b i j aː
إردب	ʔ a r d a b b
مكتب	m a k t a b
ارتقب	i r t a q a b a
مفك	m i f a k k
عاطف	ʕ aː tˤ i f
لواء	l i w aː ʔ
تحكيم	t a ħ k iː m
منطقة	m i n tˤ a q a
جنة	d͡ʒ a n n a
اشهل	i ʃ h a l l a
أسطول	ʔ u s tˤ uː l
بصير	b a sˤ iː r
تنفس	t u n f a s a
متشكر	m u t a ʃ a k k i r
منقار	m i n ɡ aː r
استبحر	i s t a b ħ a r a
هزيمة	h a z iː m a
سوق	s a w w a q a
وقود	w a q uː d
كوريا	k oː r i j aː
بري	b a r r iː
ملاقاة	m u l aː q aː h
كرك	k u r k
غضاضة	ɣ a dˤ aː dˤ a
فارع	f æː r i ʕ
اصطك	i sˤ tˤ a k k a
قلب	q a l b
سنبوسق	s a m b uː s a q
جنيه	ɡ u n eː h
أي	ʔ a j j
أشكل	ʔ a ʃ k a l
ض	ɮˤ
ثم	θ a m m a
كفات	k i f aː t
الاثنين	ʔ a l i θ n a j n i
خواتم	x a w aː t i m
فدن	f a d a n
وضح	w a dˤː a ħ a
كنز	k a n z
ذليل	ð a l iː l
يوجوسلافيا	j uː ɡ o s l aː v i j aː
رخخة	r i x a x a
كافر	k aː f i r
مرتفع	m u r t a f i ʕ
تأوه	t a ʔ a w w u h
دم	d a m
لها	l a h aː
فوطة	f uː tˤ a
جدر	d͡ʒ a d u r a
نقحر	n a q ħ a r a
ربوة	r u b w a
كرها	k a r h a n
نمط	n a m a tˤ
قوقعة	q a w q a ʕ a
دائرة	d aː ʔ i r a h
مخطوب	m a x tˤ uː b
عبودية	ʕ u b uː d i j j a h
شريان	ʃ a r j aː n
تنفس	t u n a f f i s u
أيهقان	ʔ a j h u q aː n
هذا	h aː d a
نورس	n a w r a s
مشاية	m a ʃ ʃ aː j a
صاد	sˤ aː d a
ثانوي	θ aː n a w i j j
سكرتير	s i k r i t iː r
تسعون	t a s ʕ a w n a
سينمائي	s i j n a m aː ʔ i j j
واقعي	w aː q i ʕ i j j
لك	l a k k
ناقض	n aː q i dˤ
أوزبكستان	ʔ uː z b a k i s t aː n
ي	j aː ʔ
بطالة	b a tˤ aː l a
طومار	tˤ uː m aː r
ريوند	r iː w a n d
عادة	ʕ aː d a
لله	l i l l aː h
ألمانيا	ʔ a l m aː n i j aː
فلسطين	f a l a s tˤ iː n
سنونية	s u n uː n i j a
معجزة	m ʊ ʕ d͡ʒ ɪ z a
سروال	s i r w aː l
رساطون	r a s aː tˤ uː n
طلا	tˤ a l a n
خزانة	x i z aː n a
حرامي	ħ a r aː m i j j
بقس	b u q s
قاض	q aː dˤ a
دومان	d uː m aː n
ظبي	ðˤ a b j
تعلة	t a ʕ i l l a
قاسم	q aː s i m
استدعى	i s t a d ʕ aː
تفاحة	t u f f aː ħ a
أصهب	ʔ a sˤ h a b
تحالف	t a ħ aː l u f
حرير	ħ ɑ r iː r
سليقة	s a l iː q a
صابح	sˤ aː b a ħ a
جمجمة	d͡ʒ u m d͡ʒ u m a
سحاب	s a ħ aː b
كيف	k a j f
إبرة	ʔ i b r a
خارجي	x aː r i d͡ʒ i j j
صنعة	sˤ a n ʕ a
طائر	tˤ aː ʔ i r
حمل	ħ a m l
نرويجية	n u r w iː d͡ʒ i j j a
رياضة	r i j aː dˤ a
أمراء	ʔ u m a r aː ʔ
مجلة	m a d͡ʒ a l l a
لحظ	l a ħ a ðˤ a
سكين	s i k k iː n
مضمار	m i dˤ m aː r
هدهد	h a d h a d a
قشر	ɡ a ʃ ʃ a r
شبوط	ʃ a b b uː tˤ
ديسق	d iː s a q
مشربة	m a ʃ r a b a
تنزانيا	t a n z aː n j aː
تحت	t a ħ t u
طعام	tˤ a ʕ aː m
فاثور	f aː θ uː r
بعثران	b a ʕ θ a r aː n
تكدس	t a k d i s
رمى	r a m aː
دولي	d a w l i j j
يسار	j u s aː r r a
تدخين	t a d x iː n
طرمبة	tˤ r o m b a
محام	m u ħ aː m i n
