concourrons	k ɔ k u ʁ ʁ ɔ
orthodontie	ɔ ʁ t ɔ d ɔ s i
michael	m a j k œ l
défilement	d e f i l m ɑ
lignèrent	l i ɲ ɛ ʁ
rendormissent	ʁ ɑ d ɔ ʁ m i s
chimiostratigraphie	ʃ i m j ɔ s t ʁ a t i ɡ ʁ a f i
arnaque	a ʁ n a k
émulassent	e m y l a s
cosse	k ɔ s
soudaient	s u d ɛ
réprouvassions	ʁ e p ʁ u v a s j ɔ
dealent	d i l
balisages	b a l i z a ʒ
structureront	s t ʁ y k t y ʁ ə ʁ ɔ
entourer	ɑ t u ʁ e
obsession	ɔ p s ɛ s j ɔ
zeugma	z ø ɡ m a
reculerons	ʁ ə k y l ʁ ɔ
réalités	ʁ e a l i t e
chopinassions	ʃ ɔ p i n a s j ɔ
amorce	a m ɔ ʁ s
picorer	p i k ɔ ʁ e
aldébarienne	a l d e b a ʁ j ɛ n
pourrissons	p u ʁ i s ɔ
errassent	e ʁ a s
surnageriez	s y ʁ n a ʒ ə ʁ j e
oreillons	ɔ ʁ ɛ j ɔ
guide	ɡ i d
lupanar	l y p a n a ʁ
brimeraient	b ʁ i m ʁ ɛ
blasonner	b l a z ɔ n e
becquerel	b ɛ k ʁ ɛ l
appendicite	a p ɑ d i s i t
lézardé	l e z a ʁ d e
dégoulinons	d e ɡ u l i n ɔ
griffonnâtes	ɡ ʁ i f ɔ n ɑ t
ensachassent	ɑ s a ʃ a s
ottomane	ɔ t ɔ m a n
rehausserions	ʁ ə o s ə ʁ j ɔ
implosaient	ɛ p l o z ɛ
ultime	y l t i m
spacieux	s p a s j ø
polytonique	p ɔ l i t ɔ n i k
sommelier	s ɔ m ə l j e
polka	p ɔ l k a
dépolluer	d e p ɔ l ɥ e
wrangel	w ʁ ɑ ʒ ɛ l
entêtai	ɑ t e t e
regret	ʁ ə ɡ ʁ ɛ
besognâmes	b ə z ɔ ɲ ɑ m
réexaminerons	ʁ e ɛ ɡ z a m i n ʁ ɔ
fongite	f ɔ ʒ i t
sombrerai	s ɔ b ʁ ə ʁ e
infléchirai	ɛ f l e ʃ i ʁ e
rebeller	ʁ ə b ɛ l e
redirigeraient	ʁ ə d i ʁ i ʒ ʁ ɛ
stigmatisasses	s t i ɡ m a t i z a s
extrêmes	ɛ k s t ʁ ɛ m
dualiserions	d ɥ a l i z ə ʁ j ɔ
ériflerai	e ʁ i f l ə ʁ e
deutoxyde	d ø t ɔ k s i d
sombreraient	s ɔ b ʁ ə ʁ ɛ
foisonnerais	f w a z ɔ n ʁ ɛ
amouracher	a m u ʁ a ʃ e
porto	p ɔ ʁ t o
comeaux	k ɔ m o
minerons	m i n ʁ ɔ
tapirez	t a p i ʁ e
prématurerez	p ʁ e m a t y ʁ ə ʁ e
vagabonderas	v a ɡ a b ɔ d ʁ ɑ
yoctostéradian	j ɔ k t ɔ s t e ʁ a d j ɑ
notamment	n ɔ t a m ɑ
dénaturassiez	d e n a t y ʁ a s j e
tout	t u
nazifiions	n a z i f i j ɔ
vectorisais	v ɛ k t ɔ ʁ i z ɛ
imprimeraient	ɛ p ʁ i m ʁ ɛ
intentionné	ɛ t ɑ s j ɔ n e
ithyphalle	i t i f a l
modal	m ɔ d a l
frêle	f ʁ ɛ l
anniversaires	a n i v ɛ ʁ s ɛ ʁ
foène	f w ɛ n
claquer	k l a k e
immisceras	i m i s ʁ ɑ
dégoûtant	d e ɡ u t ɑ
labourerai	l a b u ʁ ə ʁ e
redirigeait	ʁ ə d i ʁ i ʒ ɛ
ambrait	ɑ b ʁ ɛ
adulasse	a d y l a s
aérologie	a e ʁ ɔ l ɔ ʒ i
coexistasse	k ɔ ɛ ɡ z i s t a s
documentation	d ɔ k y m ɑ t a s j ɔ
emportement	ɑ p ɔ ʁ t ə m ɑ
tadjourah	t a d ʒ u ʁ a
renonceront	ʁ ə n ɔ s ʁ ɔ
égermât	e ʒ ɛ ʁ m ɑ
look	l u k
maraboutera	m a ʁ a b u t ʁ a
réactivement	ʁ e a k t i v m ɑ
russe	ʁ y s
manchot	m ɑ ʃ o
classique	k l a s i k
cantaloup	k ɑ t a l u
réfléchissante	ʁ e f l e ʃ i s ɑ t
serrai	s ɛ ʁ e
marielle	m a ʁ j ɛ l
loutre	l u t ʁ
élusive	e l y z i v
diaboliques	d j a b ɔ l i k
concurrenças	k ɔ k y ʁ ɑ s ɑ
alexandrie	a l ɛ k s ɑ d ʁ i
bombure	b ɔ b y ʁ
triskaidékaphobie	t ʁ i s k a j d e k a f ɔ b i
désaimé	d e z ɛ m e
macédoine	m a s e d w a n
bénissent	b e n i s
adjugeas	a d ʒ y ʒ ɑ
superman	s y p ɛ ʁ m a n
tracassassent	t ʁ a k a s a s
ourdir	u ʁ d i ʁ
flemmardâtes	f l ɛ m a ʁ d ɑ t
rendormiriez	ʁ ɑ d ɔ ʁ m i ʁ j e
couper	k u p e
jalouserions	ʒ a l u z ə ʁ j ɔ
papaye	p a p a j
kiferaient	k i f ʁ ɛ
affaisser	a f e s e
dénaturent	d e n a t y ʁ
aluminosilicatée	a l y m i n ɔ s i l i k a t e
colley	k ɔ l ɛ
taraud	t a ʁ o
lézardons	l e z a ʁ d ɔ
antiparkinsonienne	ɑ t i p a ʁ k i n s ɔ n j ɛ n
rechignassions	ʁ ə ʃ i ɲ a s j ɔ
cabrerais	k a b ʁ ə ʁ ɛ
hardware	a ʁ d w ɛ ʁ
colmatas	k ɔ l m a t ɑ
surnagions	s y ʁ n a ʒ j ɔ
taquet	t a k ɛ
deuxièmement	d ø z j ɛ m m ɑ
brutales	b ʁ y t a l
postillonneraient	p ɔ s t i j ɔ n ʁ ɛ
celleux	s ɛ l ø
parcouru	p a ʁ k u ʁ y
ravigoterais	ʁ a v i ɡ ɔ t ʁ ɛ
chabrette	ʃ a b ʁ ɛ t
confédération	k ɔ f e d e ʁ a s j ɔ
croasserons	k ʁ ɔ a s ʁ ɔ
enquiquinerons	ɑ k i k i n ʁ ɔ
serreront	s ɛ ʁ ə ʁ ɔ
cale	k a l
fleuri	f l œ ʁ i
cabre	k a b ʁ
sublima	s y b l i m a
drogueront	d ʁ ɔ ɡ ʁ ɔ
euthanasiai	ø t a n a z j e
framboisier	f ʁ ɑ b w a z j e
colmatâmes	k ɔ l m a t ɑ m
fétichâtes	f e t i ʃ ɑ t
pissaladière	p i s a l a d j ɛ ʁ
dinatoires	d i n a t w a ʁ
attentées	a t ɑ t e
accepté	a k s ɛ p t e
attendrissaient	a t ɑ d ʁ i s ɛ
pestèrent	p ɛ s t ɛ ʁ
goudronné	ɡ u d ʁ ɔ n e
ouillâtes	u j ɑ t
magrets	m a ɡ ʁ ɛ
tradasse	t ʁ ɛ d a s
cleptocrate	k l ɛ p t ɔ k ʁ a t
reluquions	ʁ ə l y k j ɔ
glace	ɡ l a s
subvention	s y b v ɑ s j ɔ
coacher	k o t ʃ e
bettes	b ɛ t
domestiqueront	d ɔ m ɛ s t i k ʁ ɔ
conspuer	k ɔ s p ɥ e
bachotions	b a ʃ ɔ t j ɔ
futur	f y t y ʁ
royal	ʁ w a j a l
pardonnables	p a ʁ d ɔ n a b l
agami	a ɡ a m i
encodeur	ɑ k ɔ d œ ʁ
traductrice	t ʁ a d y k t ʁ i s
charançon	ʃ a ʁ ɑ s ɔ
paverais	p a v ʁ ɛ
allégretto	a l e ɡ ʁ ɛ t o
paver	p a v e
proférer	p ʁ ɔ f e ʁ e
repenseraient	ʁ ə p ɑ s ʁ ɛ
alourdira	a l u ʁ d i ʁ a
catastropher	k a t a s t ʁ ɔ f e
ziliaise	z i l j ɛ z
amener	a m n e
détournaient	d e t u ʁ n ɛ
celle	s ɛ l
photoamorcée	f ɔ t o a m ɔ ʁ s e
grimacerait	ɡ ʁ i m a s ʁ ɛ
tigré	t i ɡ ʁ e
persuader	p ɛ ʁ s ɥ a d e
abacost	a b a k ɔ s t
méplat	m e p l a
relativisme	ʁ ə l a t i v i s m
amplificative	ɑ p l i f i k a t i v
bordure	b ɔ ʁ d y ʁ
congo	k ɔ ɡ o
balbusard	b a l b y z a ʁ
décordaient	d e k ɔ ʁ d ɛ
acidifiassiez	a s i d i f j a s j e
tricoter	t ʁ i k ɔ t e
cousinette	k u z i n ɛ t
sexualité	s ɛ k s ɥ a l i t e
aveline	a v l i n
bobsleigh	b ɔ p s l ɛ
réformons	ʁ e f ɔ ʁ m ɔ
kifaient	k i f ɛ
trainâmes	t ʁ e n a m
floraux	f l ɔ ʁ o
identique	i d ɑ t i k
horticulture	ɔ ʁ t i k y l t y ʁ
égyptiaque	e ʒ i p t j a k
effacer	e f a s e
redoutable	ʁ ə d u t a b l
balivassiez	b a l i v a s j e
malaisien	m a l ɛ z j ɛ
pisciculture	p i s i k y l t y ʁ
ranimeront	ʁ a n i m ʁ ɔ
munir	m y n i ʁ
seina	s ɛ n a
contestera	k ɔ t ɛ s t ə ʁ a
kippa	k i p a
colériques	k ɔ l ɛ ʁ i k
brosser	b ʁ ɔ s e
cervelle	s ɛ ʁ v ɛ l
alise	a l i z
dégourdirez	d e ɡ u ʁ d i ʁ e
gouvernement	ɡ u v ɛ ʁ n ə m ɑ
confinez	k ɔ f i n e
héritabilité	e ʁ i t a b i l i t e
col	k ɔ l
égalisations	e ɡ a l i z a s j ɔ
cinématographique	s i n e m a t ɔ ɡ ʁ a f i k
aria	a ʁ j a
introduire	ɛ t ʁ ɔ d ɥ i ʁ
utérine	y t e ʁ i n
éventrer	e v ɑ t ʁ e
feujs	f œ ʒ
translawrenciennes	t ʁ ɑ s l o ʁ ɑ s j ɛ n
étirer	e t i ʁ e
coller	k ɔ l e
tufacée	t y f a s e
grommeler	ɡ ʁ ɔ m l e
fuguerais	f y ɡ ʁ ɛ
décicandela	d e s i k ɑ d e l a
antifécondante	ɑ t i f e k ɔ d ɑ t
pisterons	p i s t ə ʁ ɔ
moselle	m ɔ z ɛ l
abaissements	a b ɛ s m ã
genrée	ʒ ɑ ʁ e
toileriez	t w a l ə ʁ j e
lugeas	l y ʒ ɑ
filerions	f i l ə ʁ j ɔ
galvaudions	ɡ a l v ɔ d j ɔ
poney	p ɔ n ɛ
alarmantes	a l a ʁ m ɑ t
ségrégation	s e ɡ ʁ e ɡ a s j ɔ
latemment	l a t a m ɑ
oncial	ɔ s j a l
empressâmes	ɑ p ʁ e s a m
polémique	p ɔ l e m i k
tiltmètre	t i l t m ɛ t ʁ
malfamée	m a l f a m e
prolongerais	p ʁ ɔ l ɔ ʒ ʁ ɛ
natif	n a t i f
forjugea	f ɔ ʁ ʒ y ʒ a
atteste	a t ɛ s t
gemmacée	ʒ ɛ m a s e
domestiquera	d ɔ m ɛ s t i k ʁ a
inféodé	ɛ f e ɔ d e
devancerait	d ə v ɑ s ʁ ɛ
xiphoïdienne	ɡ z i f ɔ i d j ɛ n
nunavik	n u n a v i k
empiéger	ɑ p j e ʒ e
auto	o t o
chez	ʃ e
duplexaient	d y p l ɛ k s ɛ
pélargonium	p e l a ʁ ɡ ɔ n j ɔ m
conceptualisez	k ɔ s ɛ p t ɥ a l i z e
dépérirai	d e p e ʁ i ʁ e
anecdote	a n ɛ k d ɔ t
équité	e k i t e
récréation	ʁ e k ʁ e a s j ɔ
affligeassent	a f l i ʒ a s
retroussait	ʁ ə t ʁ u s ɛ
contrarié	k ɔ t ʁ a ʁ j e
grues	ɡ ʁ y
durcît	d y ʁ s i
effiloquasse	ɛ f i l ɔ k a s
ambleuse	ɑ b l ø z
ymonvilloise	i m ɔ v i l w a z
taulier	t o l j e
accoucheuses	a k u ʃ ø z
exutoire	ɛ ɡ z y t w a ʁ
pelleterie	p ɛ l t ə ʁ i
approbatrices	a p ʁ ɔ b a t ʁ i s
automation	o t ɔ m a s j ɔ
troncation	t ʁ ɔ k a s j ɔ
utérines	y t e ʁ i n
escaladâtes	ɛ s k a l a d ɑ t
buriné	b y ʁ i n e
formalisiez	f ɔ ʁ m a l i z j e
radoucissent	ʁ a d u s i s
gratuité	ɡ ʁ a t ɥ i t e
stafferions	s t a f ə ʁ j ɔ
parfumerie	p a ʁ f y m ʁ i
disgracier	d i s ɡ ʁ a s j e
capitonnerez	k a p i t ɔ n ʁ e
détordre	d e t ɔ ʁ d ʁ
baraqué	b a ʁ a k e
fervent	f ɛ ʁ v ɑ
infléchirent	ɛ f l e ʃ i ʁ
daubèrent	d o b ɛ ʁ
fleurisse	f l œ ʁ i s
culpabilité	k y l p a b i l i t e
figurative	f i ɡ y ʁ a t i v
proies	p ʁ w ɑ
faillirais	f a j i ʁ ɛ
réveillonnais	ʁ e v ɛ j ɔ n ɛ
insulterions	ɛ s y l t ə ʁ j ɔ
coexistant	k ɔ ɛ ɡ z i s t ɑ
ensachâtes	ɑ s a ʃ ɑ t
aisément	ɛ z e m ɑ
assoupliront	a s u p l i ʁ ɔ
plâtrier	p l ɑ t ʁ i j e
bénévolement	b e n e v ɔ l m ɑ
intimeraient	ɛ t i m ʁ ɛ
pavasse	p a v a s
surgissaient	s y ʁ ʒ i s ɛ
consternerons	k ɔ s t ɛ ʁ n ə ʁ ɔ
conférencier	k ɔ f e ʁ ɑ s j e
éveiller	e v ɛ j e
sponsorisera	s p ɔ s ɔ ʁ i z ʁ a
errasses	e ʁ a s
quinquennat	k ɛ k e n a
envie	ɑ v i
soprano	s ɔ p ʁ a n o
lettre	l ɛ t ʁ
roi	ʁ w a
publicitairement	p y b l i s i t ɛ ʁ m ɑ
clavecineau	k l a v s i n o
innovatrice	i n ɔ v a t ʁ i s
mélodramatisions	m e l ɔ d ʁ a m a t i z j ɔ
repensera	ʁ ə p ɑ s ʁ a
agréer	a ɡ ʁ e e
sumoyler	s y m ɔ i l e
dégluerai	d e ɡ l y ʁ e
tracasseras	t ʁ a k a s ʁ ɑ
proctodeum	p ʁ ɔ k t ɔ d e ɔ m
erreur	e ʁ œ ʁ
trekkeur	t ʁ ɛ k œ ʁ
laiteuses	l ɛ t ø z
survinssent	s y ʁ v ɛ s
fromagerie	f ʁ ɔ m a ʒ ʁ i
soient	s w a
glapiront	ɡ l a p i ʁ ɔ
entame	ɑ t a m
inciter	ɛ s i t e
présence	p ʁ e z ɑ s
gouteuses	ɡ u t ø z
hémicycle	e m i s i k l
nicheuse	n i ʃ ø z
dommageable	d ɔ m a ʒ a b l
entremêlassiez	ɑ t ʁ ə m e l a s j e
irrespectueuse	i ʁ ɛ s p ɛ k t ɥ ø z
foirail	f w a ʁ a j
paranoïde	p a ʁ a n ɔ i d
prolixe	p ʁ ɔ l i k s
amerris	a m ɛ ʁ i
arquebuse	a ʁ k ə b y z
abâtardissement	a b ɑ t a ʁ d i s m ɑ
rafraichissez	ʁ a f ʁ ɛ ʃ i s e
nécessité	n e s e s i t e
surplombiez	s y ʁ p l ɔ b j e
mousquetonnez	m u s k ə t ɔ n e
obvie	ɔ b v i
pelvienne	p ɛ l v j ɛ n
divergerais	d i v ɛ ʁ ʒ ə ʁ ɛ
coexistâmes	k ɔ ɛ ɡ z i s t ɑ m
adoucît	a d u s i
ressassant	ʁ ə s a s ɑ
courber	k u ʁ b e
los	l o
sadienne	s a d j ɛ n
froisser	f ʁ w a s e
cargo	k a ʁ ɡ o
caen	k ɑ
thermidorien	t ɛ ʁ m i d ɔ ʁ j ɛ
laticlave	l a t i k l a v
moussions	m u s j ɔ
haïrais	a i ʁ ɛ
pitonniez	p i t ɔ n j e
jongleur	ʒ ɔ ɡ l œ ʁ
routeront	ʁ u t ʁ ɔ
alcyonienne	a l s j ɔ n j ɛ n
sais	s ɛ
habituerons	a b i t y ʁ ɔ
ressentirait	ʁ ə s ɑ t i ʁ ɛ
sandienne	s ɑ d j ɛ n
toxicologie	t ɔ k s i k ɔ l ɔ ʒ i
blablaterait	b l a b l a t ʁ ɛ
surnageaient	s y ʁ n a ʒ ɛ
chocolatière	ʃ ɔ k ɔ l a t j ɛ ʁ
nager	n a ʒ e
attraper	a t ʁ a p e
lamentes	l a m ɑ t
crâne	k ʁ ɑ n
loyer	l w a j e
catoblépas	k a t ɔ b l e p ɑ
noyer	n w a j e
calabre	k a l a b ʁ
habillage	a b i j a ʒ
libéral	l i b e ʁ a l
abatteur	a b a t œ ʁ
comte	k ɔ t
grimacerions	ɡ ʁ i m a s ə ʁ j ɔ
netteté	n ɛ t t e
rajeunis	ʁ a ʒ œ n i
vaillants	v a j ɑ
noter	n ɔ t e
fuiter	f ɥ i t e
sérénadé	s e ʁ e n a d e
tartiflette	t a ʁ t i f l ɛ t
nymphomane	n ɛ f ɔ m a n
poursuivre	p u ʁ s ɥ i v ʁ
vent	v ɑ
abolitionnisme	a b ɔ l i s j ɔ n i s m
réglementation	ʁ ɛ ɡ l ə m ɑ t a s j ɔ
braquerons	b ʁ a k ʁ ɔ
marabouteront	m a ʁ a b u t ʁ ɔ
ptolémée	p t ɔ l e m e
épingler	e p ɛ ɡ l e
photoconductivité	f ɔ t ɔ k ɔ d y k t i v i t e
charognard	ʃ a ʁ ɔ ɲ a ʁ
surplomba	s y ʁ p l ɔ b a
grillager	ɡ ʁ i j a ʒ e
goutte	ɡ u t
renotiez	ʁ ə n ɔ t j e
inféoderez	ɛ f e ɔ d ʁ e
quêtez	k e t e
nohantais	n ɔ ɑ t ɛ
paveras	p a v ʁ ɑ
complexe	k ɔ p l ɛ k s
récap	ʁ e k a p
redevoir	ʁ ə d ə v w a ʁ
gai	ɡ e
sphère	s f ɛ ʁ
abrasa	a b ʁ a z a
sauveur	s o v œ ʁ
parleront	p a ʁ l ə ʁ ɔ
brittonique	b ʁ i t ɔ n i k
adjectivation	a d ʒ ɛ k t i v a s j ɔ
resservirions	ʁ ə s ɛ ʁ v i ʁ j ɔ
malter	m a l t e
satiner	s a t i n e
abrogeassiez	a b ʁ ɔ ʒ a s j e
décorner	d e k ɔ ʁ n e
toscane	t ɔ s k a n
hurlerai	y ʁ l ə ʁ e
énorme	e n ɔ ʁ m
entremêla	ɑ t ʁ ə m e l a
regagner	ʁ ə ɡ a ɲ e
flatteront	f l a t ʁ ɔ
squelette	s k ə l ɛ t
bactérien	b a k t e ʁ j ɛ
pourrissait	p u ʁ i s ɛ
ballonnâtes	b a l ɔ n ɑ t
tôlier	t o l j e
antienne	ɑ t j ɛ n
chicanât	ʃ i k a n ɑ
profilions	p ʁ ɔ f i l j ɔ
dénaturèrent	d e n a t y ʁ ɛ ʁ
voltigeaient	v ɔ l t i ʒ ɛ
acéteuse	a s e t ø z
envoûtez	ɑ v u t e
maintien	m ɛ t j ɛ
boomerang	b u m ʁ ɑ ɡ
aréomètre	a ʁ e ɔ m ɛ t ʁ
humains	y m ɛ
bicaudée	b i k o d e
canal	k a n a l
âcre	ɑ k ʁ
clairvoyance	k l ɛ ʁ v w a j ɑ s
busc	b y s k
évidez	e v i d e
apointée	a p w ɛ t e
ethnie	ɛ t n i
ergotions	ɛ ʁ ɡ ɔ t j ɔ
renonces	ʁ ə n ɔ s
vivien	v i v j ɛ
cruels	k ʁ y ɛ l
gros	ɡ ʁ o
téraradian	t e ʁ a ʁ a d j ɑ
surclasserait	s y ʁ k l a s ʁ ɛ
interagi	ɛ t ɛ ʁ a ʒ i
mangrove	m ɑ ɡ ʁ ɔ v
patience	p a s j ɑ s
colmatât	k ɔ l m a t ɑ
rechignâmes	ʁ ə ʃ i ɲ ɑ m
bique	b i k
dealâmes	d i l ɑ m
daubant	d o b ɑ
ale	ɛ l
pourrîmes	p u ʁ i m
corrèze	k ɔ ʁ ɛ z
pessimisme	p e s i m i z m
confinassiez	k ɔ f i n a s j e
rouèrent	ʁ w ɛ ʁ
mugit	m y ʒ i
gerzeaux	ʒ ɛ ʁ z o
pluripotente	p l y ʁ i p ɔ t ɑ t
angliciser	ɑ ɡ l i s i z e
œdipienne	ø d i p j ɛ n
sporange	s p ɔ ʁ ɑ ʒ
socialiserais	s ɔ s j a l i z ʁ ɛ
autoritaire	ɔ t ɔ ʁ i t ɛ ʁ
soupiez	s u p j e
affolons	a f ɔ l ɔ
hélice	e l i s
trochin	t ʁ ɔ ʃ ɛ
bosnie	b o z n i
thérèse	t e ʁ ɛ z
redirigeront	ʁ ə d i ʁ i ʒ ʁ ɔ
reconceptualisant	ʁ ə k ɔ s ɛ p t ɥ a l i z ɑ
inuit	i n ɥ i t
immisce	i m i s
protocole	p ʁ ɔ t ɔ k ɔ l
pétillassent	p e t i j a s
gravit	ɡ ʁ a v i
révèrerait	ʁ e v ɛ ʁ ə ʁ ɛ
érasistrate	e ʁ a s i s t ʁ a t
vallon	v a l ɔ
entremêlasses	ɑ t ʁ ə m ɛ l a s
brocante	b ʁ ɔ k ɑ t
achopperions	a ʃ ɔ p ə ʁ j ɔ
menuise	m ə n ɥ i z
trachéenne	t ʁ a ʃ e ɛ n
imprimèrent	ɛ p ʁ i m ɛ ʁ
chalande	ʃ a l ɑ d
vernir	v ɛ ʁ n i ʁ
usons	y z ɔ
friseur	f ʁ i z œ ʁ
industrialiserait	ɛ d y s t ʁ i j a l i z ʁ ɛ
obsidienne	ɔ p s i d j ɛ n
meuf	m œ f
oriflamme	ɔ ʁ i f l a m
germe	ʒ ɛ ʁ m
onctueux	ɔ k t ɥ ø
pub	p ɔ b
sapes	s a p
kayakèrent	k a j a k ɛ ʁ
ériflerons	e ʁ i f l ə ʁ ɔ
quinteau	k ɛ t o
adhérents	a d e ʁ ɑ
abracadabrant	a b ʁ a k a d a b ʁ ɑ
flinguions	f l ɛ ɡ j ɔ
bergers	b ɛ ʁ ʒ e
répondeur	ʁ e p ɔ d œ ʁ
régine	ʁ e ʒ i n
surgirons	s y ʁ ʒ i ʁ ɔ
fonctionnement	f ɔ k s j ɔ n m ɑ
hypotonie	i p ɔ t ɔ n i
relief	ʁ ə l j ɛ f
synagogue	s i n a ɡ ɔ ɡ
snoberait	s n ɔ b ʁ ɛ
démembrerais	d e m ɑ b ʁ ə ʁ ɛ
mélopée	m e l ɔ p e
endurcîmes	ɑ d y ʁ s i m
chopinasses	ʃ ɔ p i n a s
sciène	s j ɛ n
sœurette	s œ ʁ ɛ t
vélocité	v e l ɔ s i t e
anépigraphe	a n e p i ɡ ʁ a f
ken	k ɛ n
canicule	k a n i k y l
aïe	a j
créneau	k ʁ e n o
croasseraient	k ʁ ɔ a s ʁ ɛ
passage	p ɑ s a ʒ
ultimatum	y l t i m a t ɔ m
peinturlurassent	p ɛ t y ʁ l y ʁ a s
panier	p a n j e
réinstallent	ʁ e ɛ s t a l
besace	b ə z a s
chérir	ʃ e ʁ i ʁ
tonton	t ɔ t ɔ
étourdîmes	e t u ʁ d i m
tisanes	t i z a n
partitif	p a ʁ t i t i f
obtuse	ɔ p t y z
séide	s e i d
embarrasseront	ɑ b a ʁ a s ʁ ɔ
raccordas	ʁ a k ɔ ʁ d ɑ
consentissent	k ɔ s ɑ t i s
camion	k a m i ɔ ŋ
émulaient	e m y l ɛ
insensibiliser	ɛ s ɑ s i b i l i z e
assertivement	a s ɛ ʁ t i v m ɑ
avilîtes	a v i l i t
beur	b œ ʁ
vécusse	v e k y s
prématura	p ʁ e m a t y ʁ a
figeriez	f i ʒ ə ʁ j e
butinent	b y t i n
attentée	a t ɑ t e
randonnais	ʁ ɑ d ɔ n ɛ
inféodaient	ɛ f e ɔ d ɛ
confirme	k ɔ f i ʁ m
déjoindre	d e ʒ w ɛ d ʁ
feignant	f ɛ ɲ ɑ
laquer	l a k e
déjeuné	d e ʒ œ n e
vps	v e p e ɛ s
toilions	t w a l j ɔ
saurer	s ɔ ʁ e
dépuras	d e p y ʁ ɑ
seinera	s ɛ n ʁ a
tombeuse	t ɔ b ø z
poignarderai	p w a ɲ a ʁ d ə ʁ e
lamentasse	l a m ɑ t a s
amarrer	a m a ʁ e
réarmerais	ʁ e a ʁ m ə ʁ ɛ
modèles	m ɔ d ɛ l
acidifiât	a s i d i f j ɑ
abomey	a b ɔ m ɛ
mousquetonneraient	m u s k ə t ɔ n ʁ ɛ
réexaminas	ʁ e ɛ ɡ z a m i n ɑ
rechargeasses	ʁ ə ʃ a ʁ ʒ a s
redéfinisse	ʁ ə d e f i n i s
distrayant	d i s t ʁ ɛ j ɑ
tracasserai	t ʁ a k a s ʁ e
vilipendâmes	v i l i p ɑ d a m
margez	m a ʁ ʒ e
jacque	ʒ a k
galvaudai	ɡ a l v ɔ d e
herméneutiquement	ɛ ʁ m e n ø t i k m ɑ
gougeassiez	ɡ u ʒ a s j e
abnégation	a b n e ɡ a s j ɔ
papier	p a p j e
xi	k s i
connaît	k ɔ n ɛ
collégiale	k ɔ l e ʒ j a l
thysanoure	t i z a n u ʁ
égratignèrent	e ɡ ʁ a t i ɲ ɛ ʁ
dactylographiant	d a k t i l ɔ ɡ ʁ a f j ɑ
prêtre	p ʁ ɛ t ʁ
relégable	ʁ ə l e ɡ a b l
naufragerait	n o f ʁ a ʒ ʁ ɛ
preums	p ʁ œ m s
hure	y ʁ
surnommerons	s y ʁ n ɔ m ʁ ɔ
sénatrice	s e n a t ʁ i s
numériserons	n y m e ʁ i z ʁ ɔ
brimait	b ʁ i m ɛ
infantiliser	ɛ f ɑ t i l i z e
espionnages	ɛ s p j ɔ n a ʒ
fascinassions	f a s i n a s j ɔ
profileras	p ʁ ɔ f i l ʁ ɑ
muriel	m y ʁ j ɛ l
scruterais	s k ʁ y t ʁ ɛ
bénit	b e n i
orientales	ɔ ʁ j ɑ t a l
kifez	k i f e
cornériser	k ɔ ʁ n e ʁ i z e
écrièrent	e k ʁ i j ɛ ʁ
moutonnerais	m u t ɔ n ʁ ɛ
ballonnerait	b a l ɔ n ʁ ɛ
picokatal	p i k ɔ k a t a l
attendrissiez	a t ɑ d ʁ i s j e
statut	s t a t y
zanzibar	z ɑ z i b a ʁ
défoncerons	d e f ɔ s ʁ ɔ
avilira	a v i l i ʁ a
aaronaise	a a ʁ ɔ n ɛ z
glapis	ɡ l a p i
aguerrirent	a ɡ e ʁ i ʁ
grivoiserie	ɡ ʁ i v w a z ʁ i
grimaçasses	ɡ ʁ i m a s a s
populo	p ɔ p y l o
motorisé	m ɔ t ɔ ʁ i z e
lianescent	l j a n ɛ s ɑ
pimprenelle	p ɛ p ʁ ə n ɛ l
go	ɡ o
spaghettifié	s p a ɡ e t i f j e
saturassiez	s a t y ʁ a s j e
auvergnates	o v ɛ ʁ ɲ a t
centrer	s ɑ t ʁ e
lamer	l a m e
gens	ʒ ɑ
comparatif	k ɔ p a ʁ a t i f
décapitation	d e k a p i t a s j ɔ
reversera	ʁ ə v ɛ ʁ s ə ʁ a
grisons	ɡ ʁ i z ɔ
apax	a p a k s
astic	a s t i k
défrisiez	d e f ʁ i z j e
gand	ɡ ɑ
tempe	t ɑ p
dégressif	d e ɡ ʁ e s i f
savoureuse	s a v u ʁ ø z
rappeur	ʁ a p œ ʁ
automation	ɔ t ɔ m a s j ɔ
vissions	v i s j ɔ
grammaticale	ɡ ʁ a m a t i k a l
trop	t ʁ o
amincir	a m ɛ s i ʁ
ondoyer	ɔ d w a j e
déchausserez	d e ʃ o s ʁ e
australes	o s t ʁ a l
dédale	d e d a l
île	i l
transneptunien	t ʁ ɑ s n ɛ p t y n j ɛ
enrageassiez	ɑ ʁ a ʒ a s j e
abattement	a b a t m ɑ
muguet	m y ɡ ɛ
résolutivement	ʁ e z ɔ l y t i v m ɑ
aléoutienne	a l e u s j ɛ n
flemme	f l ɛ m
lorgnon	l ɔ ʁ ɲ ɔ
orthonormale	ɔ ʁ t ɔ n ɔ ʁ m a l
boyer	b w a j e
grandis	ɡ ʁ ɑ d i
cœlacanthe	s e l a k ɑ t
updater	œ p d a t e
biarrote	b j a ʁ ɔ t
abrogeras	a b ʁ ɔ ʒ ʁ ɑ
aérospatiales	a e ʁ ɔ s p a s j a l
réem	ʁ e ɛ m
